861574,一汽-大众,迈腾,2019款 330TSI DSG 豪华型 国VI,一汽大众迈腾底盘异响 防冻液变质暖风不热,"冷却系统故障,底盘异响,空调问题",2022-12-29,处理反馈
17411,东风雪铁龙,世嘉,2011款 2.0 自动 锐尚型 三厢,东风雪铁龙世嘉开制冷空调有异响问题,空调问题,2012-08-20,厂家受理
17378,东风雪铁龙,世嘉,2009款 1.6 手动  时尚型 三厢,东风雪铁龙世嘉空调制冷慢制冷效果差,空调问题,2012-08-18,厂家受理
17372,东风雪铁龙,世嘉,2010款 1.6 手动 尚乐版 三厢,东风雪铁龙世嘉空调效果太差,空调问题,2012-08-18,厂家受理
17368,东风雪铁龙,世嘉,2009款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉车辆制冷效果差,空调问题,2012-08-18,厂家受理
17366,东风雪铁龙,世嘉,2009款 1.6 手动  时尚型 三厢,东风雪铁龙世嘉空调不制冷问题,空调问题,2012-08-18,厂家受理
17364,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调夏天制冷效果差,空调问题,2012-08-18,厂家受理
17357,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷差问题无法解决,空调问题,2012-08-18,厂家受理
17354,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调制冷差问题严重,空调问题,2012-08-17,厂家受理
17353,东风雪铁龙,世嘉,2011款 2.0 手动 锐尚型 三厢,东风雪铁龙世嘉空调功率小制冷非常慢,空调问题,2012-08-17,厂家受理
17350,东风雪铁龙,世嘉,2009款 2.0 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2012-08-17,厂家受理
17349,东风雪铁龙,世嘉,2011款 1.6 自动 舒适版 三厢,东风雪铁龙世嘉空调压缩机小制冷差问题,空调问题,2012-08-17,厂家受理
17346,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果差问题,空调问题,2012-08-17,厂家受理
17341,东风雪铁龙,世嘉,2008款 1.6 自动 时尚型,东风雪铁龙世嘉空调制冷慢问题,空调问题,2012-08-17,厂家受理
17340,东风雪铁龙,世嘉,2009款 1.6 自动 舒适型 三厢,东风雪铁龙世嘉空调压缩机功率小,空调问题,2012-08-17,厂家受理
17338,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调效果太差风燥大,空调问题,2012-08-17,厂家受理
17337,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调不制冷问题,空调问题,2012-08-17,厂家受理
17336,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调压缩机小制冷差问题,空调问题,2012-08-17,厂家受理
17335,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调不制冷问题,空调问题,2012-08-17,厂家受理
17325,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调压缩机功率太小,空调问题,2012-08-17,厂家受理
17324,东风雪铁龙,世嘉,2010款 1.6 手动 尚乐版 三厢,东风雪铁龙世嘉刹车异响空调制冷效果不好,空调问题,2012-08-17,厂家受理
17319,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷量不够压缩机排量偏小,空调问题,2012-08-17,厂家受理
17314,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调制冷效果很差,空调问题,2012-08-17,厂家受理
17311,东风雪铁龙,世嘉,2011款 1.6 手动 舒适版 三厢,东风雪铁龙世嘉空调压缩机功率小导致制冷效果差,空调问题,2012-08-17,厂家受理
17309,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷差问题无法解决,空调问题,2012-08-16,厂家受理
17308,东风雪铁龙,世嘉,2011款 1.6 手动 舒适版 三厢,东风雪铁龙世嘉空调功率小制冷效果极差,空调问题,2012-08-16,厂家受理
17307,东风雪铁龙,世嘉,2012款 2.0 自动 品悦型 三厢,东风雪铁龙世嘉空调制冷效果差空调噪音大,空调问题,2012-08-16,厂家受理
17304,东风雪铁龙,世嘉,2012款 1.6 自动 品尚型 三厢,东风雪铁龙世嘉空调压缩机制冷量不够,空调问题,2012-08-16,厂家受理
17303,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉汽车空调制冷效果差,空调问题,2012-08-16,厂家受理
17301,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调制冷太慢,空调问题,2012-08-16,厂家受理
17300,东风雪铁龙,世嘉,2011款 1.6 手动 舒适版 三厢,东风雪铁龙世嘉空调制冷很弱,空调问题,2012-08-16,厂家受理
17298,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调制冷效果极差,空调问题,2012-08-16,厂家受理
17293,东风雪铁龙,世嘉,2010款 1.6 手动 尚乐版 三厢,东风雪铁龙世嘉空调质量制冷效果差问题无法解决,空调问题,2012-08-16,厂家受理
17292,东风雪铁龙,世嘉,2009款 1.6 自动 舒适型 三厢,东风雪铁龙世嘉空调不制冷问题严重,空调问题,2012-08-16,厂家受理
17291,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉汽车空调制冷效果差,空调问题,2012-08-16,厂家受理
17284,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调不制冷问题,空调问题,2012-08-16,厂家受理
17273,东风雪铁龙,世嘉,2008款 1.6 手动 时尚型,东风雪铁龙世嘉空调制冷效果差问题无法解决,空调问题,2012-08-15,厂家受理
17246,东风雪铁龙,世嘉,2011款 2.0 手动 锐尚型 三厢,东风雪铁龙世嘉空调不制冷问题严重,空调问题,2012-08-14,厂家受理
17228,东风雪铁龙,世嘉,2011款 2.0 手动 尊享型 三厢,东风雪铁龙世嘉空调制冷量不够压缩机排量偏小,空调问题,2012-08-14,厂家受理
17222,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷不足问题,空调问题,2012-08-14,厂家受理
17220,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉世嘉空调功率太小,空调问题,2012-08-14,厂家受理
17217,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果差问题,空调问题,2012-08-14,厂家受理
17213,东风雪铁龙,世嘉,2012款 1.6 自动 品尚型 三厢,东风雪铁龙世嘉前挡风玻璃胶条开裂及空调制冷差,"空调问题,密封条损坏",2012-08-14,厂家受理
17208,东风雪铁龙,世嘉,2011款 1.6 手动 舒适版 三厢,东风雪铁龙世嘉空调制冷温度不够,空调问题,2012-08-13,厂家受理
17203,东风雪铁龙,世嘉,2008款 1.6 手动 时尚型,东风雪铁龙世嘉空调系统制冷差,空调问题,2012-08-13,厂家受理
17201,东风雪铁龙,世嘉,2011款 1.6 手动 舒适版 三厢,东风雪铁龙世嘉空调功率小制冷效果极差,空调问题,2012-08-13,厂家受理
17195,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉发动机舱进水异响空调制冷差,空调问题,2012-08-13,厂家受理
17191,东风雪铁龙,世嘉,2010款 1.6 手动 尚乐版 三厢,东风雪铁龙世嘉空调存在质量问题,空调问题,2012-08-13,厂家受理
17185,东风雪铁龙,世嘉,2010款 1.6 手动 尚乐版 三厢,东风雪铁龙世嘉空调制冷效果太差,空调问题,2012-08-13,厂家受理
17184,东风雪铁龙,世嘉,2011款 1.6 手动 舒适版 三厢,东风雪铁龙世嘉世嘉空调制冷效果太差,空调问题,2012-08-13,厂家受理
17181,东风雪铁龙,世嘉,2011款 2.0 手动 锐尚型 三厢,东风雪铁龙世嘉空调制冷量偏低,空调问题,2012-08-13,厂家受理
17172,东风雪铁龙,世嘉,2009款 1.6 手动  时尚型 三厢,东风雪铁龙世嘉空调存在质量问题,空调问题,2012-08-12,厂家受理
17157,东风雪铁龙,世嘉,2011款 1.6 手动 舒适版 三厢,东风雪铁龙世嘉空调功率小制冷非常慢,空调问题,2012-08-12,厂家受理
17155,东风雪铁龙,世嘉,2009款 1.6 手动  时尚型 三厢,东风雪铁龙世嘉空调不制冷问题严重,空调问题,2012-08-12,厂家受理
17152,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调功率太小制冷效果差,空调问题,2012-08-11,厂家受理
17149,东风雪铁龙,世嘉,2011款 1.6 手动 舒适版 三厢,东风雪铁龙世嘉空调制冷效果太差问题,空调问题,2012-08-11,厂家受理
17148,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果太差,空调问题,2012-08-11,厂家受理
17145,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果差问题,空调问题,2012-08-11,厂家受理
17141,东风雪铁龙,世嘉,2011款 1.6 自动 炫雅型 两厢,东风雪铁龙世嘉空调制冷差问题,空调问题,2012-08-11,厂家受理
17134,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果非常差,空调问题,2012-08-11,厂家受理
17122,东风雪铁龙,世嘉,2011款 2.0 自动 锐尚型 三厢,东风雪铁龙世嘉空调系统制冷差,空调问题,2012-08-11,厂家受理
17121,东风雪铁龙,世嘉,2011款 1.6 手动 舒适版 三厢,东风雪铁龙世嘉空调制冷有问题,空调问题,2012-08-11,厂家受理
17117,东风雪铁龙,世嘉,2010款 1.6 自动 尚乐版 三厢,东风雪铁龙世嘉空调质量效果差,空调问题,2012-08-11,厂家受理
17099,东风雪铁龙,世嘉,2011款 1.6 自动 舒适版 三厢,东风雪铁龙世嘉空调质量问题,空调问题,2012-08-10,厂家受理
17096,东风雪铁龙,世嘉,2009款 2.0 手动 夺冠型,东风雪铁龙世嘉空调制冷效果差问题,空调问题,2012-08-10,厂家受理
17094,东风雪铁龙,世嘉,2011款 1.6 自动 炫雅型 两厢,东风雪铁龙世嘉空调制冷效果差问题,空调问题,2012-08-10,厂家受理
17085,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果太差,空调问题,2012-08-10,厂家受理
17079,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2012-08-10,厂家受理
17076,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调不制冷问题严重,空调问题,2012-08-10,厂家受理
17073,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果极差,空调问题,2012-08-10,厂家受理
17062,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果差车内异味重,空调问题,2012-08-10,厂家受理
17061,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷慢问题,空调问题,2012-08-10,厂家受理
17052,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷太差前挡下陷问题,空调问题,2012-08-10,厂家受理
17051,东风雪铁龙,世嘉,2012款 2.0 自动 品驭型 三厢,东风雪铁龙世嘉空调压缩机功率小,空调问题,2012-08-10,厂家受理
17050,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调不制冷问题,空调问题,2012-08-10,厂家受理
17049,东风雪铁龙,世嘉,2012款 1.6 手动 品享型 三厢,东风雪铁龙世嘉空调制冷效果差问题,空调问题,2012-08-10,厂家受理
17046,东风雪铁龙,世嘉,2012款 1.6 自动 品尚型 三厢,东风雪铁龙世嘉空调制冷效果不佳,空调问题,2012-08-09,厂家受理
17045,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果不理想,空调问题,2012-08-09,厂家受理
17044,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调效果差前挡玻璃下护板开裂,"空调问题,部件开裂",2012-08-09,厂家受理
17042,东风雪铁龙,世嘉,2009款 2.0 手动 豪华型 天窗版,东风雪铁龙世嘉夏季高温天空调制冷差,空调问题,2012-08-09,厂家受理
17041,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调制冷不够,空调问题,2012-08-09,厂家受理
17039,东风雪铁龙,世嘉,2010款 1.6 手动 尚乐版 三厢,东风雪铁龙世嘉空调制冷效果差问题,空调问题,2012-08-09,厂家受理
17033,东风雪铁龙,世嘉,2009款 2.0 手动 夺冠型,东风雪铁龙世嘉空调压缩机与车型不匹配制冷不佳,空调问题,2012-08-09,厂家受理
17032,东风雪铁龙,世嘉,2010款 1.6 手动 尚乐版 三厢,东风雪铁龙世嘉空调效果差问题,空调问题,2012-08-09,厂家受理
17022,东风雪铁龙,世嘉,2012款 1.6 手动 品尚型 三厢,东风雪铁龙世嘉空调制冷效果太差,空调问题,2012-08-09,厂家受理
17017,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果不好,空调问题,2012-08-09,厂家受理
17016,东风雪铁龙,世嘉,2012款 2.0 自动 品悦型 三厢,东风雪铁龙世嘉空调制冷效果差制冷时间慢,空调问题,2012-08-09,厂家受理
17015,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果不好,空调问题,2012-08-09,厂家受理
17005,东风雪铁龙,世嘉,2008款 1.6 手动 时尚型,东风雪铁龙世嘉夏天市区行驶空调制冷很差,空调问题,2012-08-09,厂家受理
17004,东风雪铁龙,世嘉,2009款 1.6 自动 舒适型 三厢,东风雪铁龙世嘉空调制冷和制热效果差,空调问题,2012-08-09,厂家受理
16990,东风雪铁龙,世嘉,2008款 1.6 手动 舒适型,东风雪铁龙世嘉空调制冷效果差,空调问题,2012-08-08,厂家受理
16982,东风雪铁龙,世嘉,2010款 1.6 手动 尚乐版 三厢,东风雪铁龙世嘉空调压缩机功率过小发动机敲缸,空调问题,2012-08-08,厂家受理
16977,东风雪铁龙,世嘉,2011款 2.0 手动 锐尚型 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2012-08-08,厂家受理
16975,东风雪铁龙,世嘉,2009款 2.0 自动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果差发动机仓漏水,空调问题,2012-08-08,厂家受理
16973,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调压缩机功率不匹配,空调问题,2012-08-08,厂家受理
16972,东风雪铁龙,世嘉,2010款 1.6 自动 尚乐版 三厢,东风雪铁龙世嘉空调制冷效果极差,空调问题,2012-08-08,厂家受理
16970,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果差问题,空调问题,2012-08-08,厂家受理
16968,东风雪铁龙,世嘉,2011款 2.0 手动 锐尚型 三厢,东风雪铁龙世嘉空调制冷效果太差有异响,空调问题,2012-08-08,厂家受理
16966,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷量严重不足,空调问题,2012-08-07,厂家受理
16964,东风雪铁龙,世嘉,2011款 2.0 手动 锐尚型 三厢,东风雪铁龙世嘉空调制冷差制动距离远,空调问题,2012-08-07,厂家受理
16962,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调不制冷问题严重,空调问题,2012-08-07,厂家受理
16960,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果不好,空调问题,2012-08-07,厂家受理
16958,东风雪铁龙,世嘉,2009款 1.6 手动 舒适型 三厢,东风雪铁龙世嘉空调制冷效果差问题,空调问题,2012-08-07,厂家受理
16956,东风雪铁龙,世嘉,2010款 1.6 手动 尚乐版 三厢,东风雪铁龙世嘉空调功率过小,空调问题,2012-08-07,厂家受理
16955,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉夏天空调效果制冷效果差,"空调问题,配件争议",2012-08-07,厂家受理
16953,东风雪铁龙,世嘉,2009款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调压缩机功率小,空调问题,2012-08-07,厂家受理
16949,东风雪铁龙,世嘉,2011款 1.6 手动 舒适版 三厢,雪铁龙世嘉空调制冷效果差问题,空调问题,2012-08-07,厂家受理
16947,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果差问题,空调问题,2012-08-07,厂家受理
16946,东风雪铁龙,世嘉,2011款 2.0 手动 锐尚型 三厢,东风雪铁龙世嘉空调制冷不够,空调问题,2012-08-07,厂家受理
16943,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调系统存在缺陷,空调问题,2012-08-07,厂家受理
16938,东风雪铁龙,世嘉,2008款 1.6 手动 时尚型,东风雪铁龙世嘉空调制冷效果差,空调问题,2012-08-07,厂家受理
16936,东风雪铁龙,世嘉,2011款 2.0 手动 锐尚型 三厢,东风雪铁龙世嘉空调制冷量严重不足发动机故障,空调问题,2012-08-07,厂家受理
16934,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果极差,空调问题,2012-08-07,厂家受理
16933,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果差且噪音巨大,"噪音大,空调问题",2012-08-07,厂家受理
16932,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调质量差前挡开胶,"空调问题,密封条损坏",2012-08-07,厂家受理
16930,东风雪铁龙,世嘉,2011款 2.0 手动 博雅型 两厢,东风雪铁龙世嘉空调制冷效果差问题,空调问题,2012-08-07,厂家受理
16929,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2012-08-07,厂家受理
16927,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷不好,空调问题,2012-08-07,厂家受理
16925,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2012-08-07,厂家受理
16924,东风雪铁龙,世嘉,2009款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉倒车时刹车异响及空调制冷效果差,"异响,空调问题",2012-08-07,厂家受理
16922,东风雪铁龙,世嘉,2011款 1.6 自动 舒适版 三厢,东风雪铁龙世嘉空调噪音大转向异响,"异响,空调问题",2012-08-07,厂家受理
16919,东风雪铁龙,世嘉,2010款 1.6 自动 尚乐版 三厢,东风雪铁龙世嘉三厢空调制冷效果差,空调问题,2012-08-07,厂家受理
16918,东风雪铁龙,世嘉,2009款 1.6 手动 舒适型 三厢,东风雪铁龙世嘉空调制冷效果差问题,空调问题,2012-08-07,厂家受理
16917,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉车辆空调功率过低,空调问题,2012-08-07,厂家受理
16915,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调压缩机不制冷,空调问题,2012-08-07,厂家受理
16914,东风雪铁龙,世嘉,2011款 2.0 手动 锐尚型 三厢,东风雪铁龙世嘉空调制冷太弱前档开裂,"空调问题,玻璃开裂",2012-08-07,厂家受理
16913,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉前挡开胶空调制冷效果很差,"空调问题,密封条损坏",2012-08-07,厂家受理
16912,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果差压缩机功率小,空调问题,2012-08-07,厂家受理
16911,东风雪铁龙,世嘉,2010款 1.6 手动 尚乐版 三厢,东风雪铁龙世嘉空调制冷量太小效果极差,空调问题,2012-08-07,厂家受理
16909,东风雪铁龙,世嘉,2011款 2.0 自动 博雅型 两厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2012-08-07,厂家受理
16908,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果差问题,空调问题,2012-08-07,厂家受理
16907,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷差难以忍受,空调问题,2012-08-06,信息审核
16906,东风雪铁龙,世嘉,2012款 1.6 自动 乐享型 两厢,东风雪铁龙世嘉空调制冷效果差压缩机功率过小,空调问题,2012-08-06,厂家受理
16900,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调系统降温慢压缩机排量过小,空调问题,2012-08-06,厂家受理
16896,东风雪铁龙,世嘉,2011款 2.0 自动 锐尚型 三厢,东风雪铁龙世嘉空调质量差前挡开胶发动机舱进水,"空调问题,密封条损坏",2012-08-06,厂家受理
16893,东风雪铁龙,世嘉,2009款 2.0 手动 豪华型 天窗版,东风雪铁龙世嘉空调制冷效果差问题,空调问题,2012-08-06,厂家受理
16887,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2012-08-06,厂家受理
16886,东风雪铁龙,世嘉,2011款 2.0 手动 锐尚型 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2012-08-06,厂家受理
16882,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调压缩机功率小制冷差,空调问题,2012-08-06,厂家受理
16880,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调系统制冷效果差,空调问题,2012-08-06,厂家受理
16870,东风雪铁龙,世嘉,2011款 1.6 手动 炫雅型 两厢,东风雪铁龙世嘉空调制冷差后视镜问题,空调问题,2012-08-06,厂家受理
16865,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷差问题,空调问题,2012-08-06,厂家受理
16864,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷差问题,空调问题,2012-08-06,信息审核
16861,东风雪铁龙,世嘉,2010款 1.6 手动 尚乐版 三厢,东风雪铁龙世嘉空调压缩机功率偏小不制冷,空调问题,2012-08-06,厂家受理
16860,东风雪铁龙,世嘉,2011款 1.6 自动 炫雅型 两厢,东风雪铁龙世嘉空调制冷差前挡多次开裂,"空调问题,玻璃开裂",2012-08-06,厂家受理
16859,东风雪铁龙,世嘉,2009款 1.6 手动 舒适型 三厢,东风雪铁龙世嘉空调制冷系统存在缺陷,空调问题,2012-08-06,厂家受理
16858,东风雪铁龙,世嘉,2011款 1.6 自动 悦雅型 两厢,东风雪铁龙世嘉空调功率小制冷效果差,空调问题,2012-08-06,厂家受理
16857,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果太差,空调问题,2012-08-06,厂家受理
16854,东风雪铁龙,世嘉,2009款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调制冷很差刹车异响,"异响,空调问题",2012-08-06,厂家受理
16853,东风雪铁龙,世嘉,2009款 2.0 手动 夺冠型,东风雪铁龙世嘉空调制冷效果差,空调问题,2012-08-06,厂家受理
16851,东风雪铁龙,世嘉,2011款 1.6 手动 舒适版 三厢,东风雪铁龙空调制冷效果差压缩机功率过小,空调问题,2012-08-06,厂家受理
16849,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调压缩机功率不足,空调问题,2012-08-06,厂家受理
16848,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2012-08-05,厂家受理
16844,东风雪铁龙,世嘉,2011款 2.0 手动 尊享型 三厢,东风雪铁龙世嘉空调制冷太差,空调问题,2012-08-05,厂家受理
16843,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调以及前挡玻璃脱胶问题,"空调问题,密封条损坏",2012-08-05,厂家受理
16842,东风雪铁龙,世嘉,2011款 1.6 自动 舒适版 三厢,东风雪铁龙世嘉空调不凉问题无法解决,空调问题,2012-08-05,厂家受理
16841,东风雪铁龙,世嘉,2010款 1.6 手动 尚乐版 三厢,东风雪铁龙世嘉压缩机功率小,空调问题,2012-08-05,厂家受理
16840,东风雪铁龙,世嘉,2011款 1.6 自动 炫雅型 两厢,东风雪铁龙世嘉空调制冷差问题,空调问题,2012-08-05,厂家受理
16839,东风雪铁龙,世嘉,2011款 2.0 手动 尊享型 三厢,东风雪铁龙世嘉空调压缩机功率不足,空调问题,2012-08-05,厂家受理
16837,东风雪铁龙,世嘉,2011款 2.0 自动 锐尚型 三厢,东风雪铁龙世嘉空调制冷效果差问题,空调问题,2012-08-05,厂家受理
16836,东风雪铁龙,世嘉,2008款 1.6 自动 时尚型,东风雪铁龙世嘉空调夏天制冷慢,空调问题,2012-08-05,厂家受理
16835,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调形同虚设,空调问题,2012-08-05,信息审核
16834,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉三厢1.6手动空调制冷效果太差,空调问题,2012-08-05,厂家受理
16830,东风雪铁龙,世嘉,2010款 1.6 自动 尚乐版 三厢,东风雪铁龙世嘉空调制冷效果差问题,空调问题,2012-08-05,厂家受理
16823,东风雪铁龙,世嘉,2011款 2.0 自动 锐尚型 三厢,东风雪铁龙世嘉空调质量差前挡脱胶,"空调问题,密封条损坏",2012-08-05,厂家受理
16820,东风雪铁龙,世嘉,2011款 2.0 自动 锐尚型 三厢,东风雪铁龙世嘉空调制冷效果太差,空调问题,2012-08-05,厂家受理
16819,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2012-08-05,厂家受理
16818,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调系统制冷效果太差影响正常驾驶,空调问题,2012-08-05,厂家受理
16817,东风雪铁龙,世嘉,2008款 1.6 手动 舒适型,东风雪铁龙世嘉空调制冷太差,空调问题,2012-08-05,厂家受理
16815,东风雪铁龙,世嘉,2010款 1.6 手动 尚乐版 三厢,东风雪铁龙世嘉空调制冷效果极差,空调问题,2012-08-05,厂家受理
16814,东风雪铁龙,世嘉,2011款 2.0 手动 锐尚型 三厢,东风雪铁龙世嘉空调制冷性能低下,空调问题,2012-08-05,厂家受理
16813,东风雪铁龙,世嘉,2011款 1.6 自动 时尚型 三厢,东风雪铁龙世嘉空调制冷非常慢,空调问题,2012-08-05,厂家受理
16812,东风雪铁龙,世嘉,2009款 1.6 手动  时尚型 三厢,东风雪铁龙世嘉空调系统无法正常制冷,空调问题,2012-08-05,厂家受理
16810,东风雪铁龙,世嘉,2011款 1.6 手动 悦雅型 两厢,东风雪铁龙世嘉发动机与空调压缩机不匹配,空调问题,2012-08-05,厂家受理
16807,东风雪铁龙,世嘉,2008款 1.6 自动 时尚型,东风雪铁龙世嘉空调功率小制冷差,空调问题,2012-08-05,厂家受理
16805,东风雪铁龙,世嘉,2011款 1.6 手动 时尚型 三厢,东风雪铁龙世嘉空调制冷效果差,空调问题,2012-08-05,厂家受理
