,Annual Mean Annual MRT (C),,,,,Annual Mean Solar Gains ,,,,,Volumne Flow Rate ,,,,,Total Ventilation Heat Gain [W],,,,,Total Ventilation Heat Loss [W],,,,,Daylight - Glare percentage ,,,,,Cooing Energy Uses,,,,,Lighting Energy Uses,,,,,Total Energy Uses,,,,
74.5,29.20994333333333,29.363506666666666,30.23606,26.696673333333333,24.415613333333336,991.5943633666666,1179.8841695,1037.4352157333333,831.7974622666667,737.0043114,4.3962786503333335,4.672514024,5.542712501666666,8.894220627000001,6.069579528666666,5.994852184,4.521795866333333,4.1014960113333325,9.784091788,4.349224521666667,581.1615234999999,700.4323844333334,614.7943134666667,527.8561530000001,479.84348729999994,0.06293192166666667,0.049277825,0.04853538599999999,0.07014100899999999,0.08049446633333333,162588.8493,139168.12766666667,217637.04646666665,187479.76526666665,64200.269786666664,149.67226733333334,146.68883753333333,161.01381523333333,151.5625625,196.2110342,162738.52153333332,139314.81656666668,217798.06029999998,187631.32783333331,64396.48082
75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75.5,29.00819,29.08208,29.98418666666667,26.516266666666667,24.248086666666666,808.1609937,955.0497562333334,828.2591537333334,677.2258922333333,586.6208602333332,4.396089496333333,4.672206329333332,5.542473469333333,8.894032456666666,6.069403214333334,6.751540699666666,5.398855505666667,6.504805125666667,13.170192469999998,4.258525567,500.23909879999997,594.8291524666666,522.5806745333333,461.9235041333333,413.6790954666667,0.08770769,0.066624186,0.062219370999999996,0.08293356566666667,0.10564898666666667,161590.80613333333,138051.93416666667,216806.2156,187014.6041333333,63848.852730000006,159.7734138,155.94717663333333,172.60108393333334,164.0592217,222.48356736666665,161750.57956666665,138207.88136666667,216978.81666666665,187178.6634,64071.3363
76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.5,29.24369,29.418625,30.28376,26.72937,24.445765,1019.6434657,1220.420224,1073.00369155,857.3985793500001,762.26879905,4.3963093685,4.672576586,5.542754614,8.8942530765,6.069611466,5.794890249,4.325271137,3.3460237565,8.8731236815,4.3208914645,593.5036005,719.6039687,630.3991359,538.609895,490.86516795,0.0436700485,0.0414188615,0.050887321,0.067706062,0.069426477,162738.57614999998,139356.89145,217765.7635,187553.7968,64257.2476,145.87988355,143.24709074999998,157.01911285,146.8690658,187.0716451,162884.45605,139500.13855,217922.78259999998,187700.66585,64444.31925
77.0,29.14834,29.29236,30.16409,26.64118,24.36319,929.3994489,1114.476598,969.7035387,780.023915,686.5883146,4.396222299,4.672456391,5.542646959,8.89416747,6.069522787,5.913361179,4.382576244,3.898903551,10.16572195,4.199372941,553.5622894,669.5754134,584.3834837,505.1697438,457.271095,0.043449493,0.050552251,0.06115031,0.076101177,0.078482104,162243.0021,138812.2499,217341.6072,187319.1052,64080.76779,149.8598802,146.9988349,161.9940786,151.6763381,198.2026802,162392.8619,138959.2488,217503.6013,187470.7815,64278.97047
77.5,29.04636,29.146515,30.034615000000002,26.550845000000002,24.28065,838.9117534,1000.6413510499999,865.6243615,704.32031815,613.5252314500001,4.396128962000001,4.6722879055,5.542528177,8.894073994,6.069439849,6.341608618,4.769001178,5.509183548,12.32406644,4.204145927000001,513.7347705,616.19199745,538.88746115,473.45637015,425.66251565000005,0.0734450815,0.0642523365,0.062112465000000006,0.081334496,0.10036653749999999,161753.7315,138257.8364,216942.46385,187099.5185,63917.556880000004,157.3747033,153.7814077,170.12964545,160.7780113,216.92809375000002,161911.10625,138411.6178,217112.59355,187260.2965,64134.484975
78.0,29.00046,29.08026,29.97866,26.51249,24.24691,798.9589974,950.1642571,821.1714563,672.2424081,583.2455284,4.396082139,4.672213238,5.542470199,8.894032214,6.069403207,6.623078346,5.046832982,6.458804373,13.32888882,4.234997002,496.2614296,592.6954923,519.8591847,460.2804872,412.9626335,0.09770622,0.072854715,0.061577935,0.088312255,0.114704614,161540.9009,138019.57,216779.6307,187007.8693,63852.61543,162.6118991,158.5235425,175.6078847,167.0752706,229.1060274,161703.5128,138178.0936,216955.2385,187174.9446,64081.72145
78.5,29.17264,29.32903,30.198155,26.665665,24.386795,951.7519841,1144.017057,997.6505771,800.6554295000001,707.5406737000001,4.396246251,4.6724938785,5.5426790605,8.8941891545,6.0695472729999995,5.8627266769999995,4.346217537,3.6820584825,9.744196007,4.222056546999999,563.46646,683.6111324000001,596.87814155,514.0852328,466.61410535000005,0.045434495000000005,0.047897196,0.05783622,0.07381160049999999,0.074385511,162364.77870000002,138958.3584,217453.814,187381.0244,64130.727750000005,147.9933128,145.15150720000003,159.59318695000002,149.3215374,192.91789545,162512.772,139103.50994999998,217613.40714999998,187530.34595,64323.645645
79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.5,28.982565,29.059694999999998,29.96262,26.50062,24.23806,783.20344085,934.01318265,807.12131575,661.5315133500001,574.4651621,4.3960721095,4.6721942615,5.5424552105,8.8940195545,6.0693935759999995,6.7685225125,5.1819867085,6.7761490205,13.619113429999999,4.248159383,489.4602376,585.41194405,514.1347773499999,456.04982375,409.52424425000004,0.106418174,0.070305862,0.059760530000000006,0.0879851725,0.1138421735,161458.3552,137943.90840000001,216729.05595,186975.7758,63835.835049999994,164.0585332,159.69304985000002,176.81131365,168.70641435,231.66948854999998,161622.4138,138103.60145000002,216905.86725,187144.48225,64067.504539999994
80.0,29.13586,29.280704999999998,30.15388,26.633850000000002,24.358765,918.21480165,1104.850793,960.6005129,773.24227335,681.76030685,4.3962133565,4.672439432,5.5426385875,8.894159372,6.069519328,5.971892427,4.4141986105,4.094856813,10.459170564499999,4.200774495999999,548.7102301499999,665.35621165,580.71117835,502.6344873,455.6457515,0.057234230500000004,0.053101104499999996,0.059332906,0.07642826,0.08398016350000001,162183.3103,138762.9017,217309.21649999998,187300.6466,64075.992525,151.17885035,148.0218203,162.9700865,152.87013695000002,200.67086104999998,162334.48914999998,138910.92345,217472.18660000002,187453.51675,64276.66338
80.5,29.01831,29.1162,30.00734,26.53033,24.26501,813.442442,975.271425,841.4688006,686.0051889,598.2248489,4.396109997,4.672260116,5.542496827,8.894052308,6.069424444,6.431117582,4.79585141,5.793875201,12.81001489,4.192332487,502.5927598,604.5654573,528.6334167,465.9875081,419.4947945,0.078738421,0.065632965,0.064357494,0.081552551,0.105433376,161616.3809,138128.9999,216850.4189,187046.9222,63891.1068,158.876897,154.9781637,171.7873743,162.1967242,220.3935616,161775.2578,138283.978,217022.2062,187209.1189,64111.50036
81.0,28.98866,29.07327,29.97349,26.50695,24.24536,787.8365215,942.9979307,814.3069975,666.1112658,579.9075532,4.396081286,4.672208617,5.542459957,8.894025843,6.069401567,6.672092123,5.045252394,6.496727227,13.41500206,4.226829631,491.5056045,589.7355417,517.316454,458.0128651,412.1032676,0.104322894,0.069668649,0.059867436,0.089402529,0.114273394,161483.545,137983.2204,216755.7114,186989.7508,63852.81073,164.1399734,159.6696572,176.7887046,168.6143789,231.6130139,161647.685,138142.8901,216932.5001,187158.3652,64084.42375
81.5,29.019185,29.1197,30.012045,26.53273,24.268749999999997,813.85188905,977.44998655,844.11797125,687.3261024,600.3453996000001,4.3961106785,4.6722645375,5.5424996565,8.8940568995,6.0694265165,6.444510308,4.797429326,5.7386730675,12.725135869999999,4.1895615395,502.85986155,605.78191795,530.06762665,466.70746699999995,420.7818224,0.0872298195,0.0652081565,0.06254008999999999,0.08493240299999999,0.107266063,161621.25495,138141.84965,216863.28889999999,187050.3334,63898.74221,160.70411835,156.66141735000002,173.4584185,164.34362829999998,223.9833832,161781.95909999998,138298.51105,217036.74735,187214.67705,64122.725594999996
82.0,29.00276,29.09732,29.99328,26.51916,24.25765,799.1397579,959.7160819,828.5046339,675.5636324,589.6394248,4.396097854,4.672240876,5.542477844,8.894035901,6.069414737,6.518929641,4.856104838,6.034463171,13.05507528,4.191666673,496.472289,597.6092327,523.4919824,461.946714,416.5103105,0.104102338,0.06924384,0.060081249,0.090492804,0.113195343,161544.6593,138058.4793,216807.6254,187016.91,63877.97239,164.1273384,159.6716777,176.7724021,168.3549199,231.3617689,161708.7867,138218.151,216984.3978,187185.2649,64109.33416
82.5,28.989440000000002,29.078435,29.979665,26.509235,24.249465,788.21043635,945.99602875,817.7232457499999,667.4353593000001,582.4404012499999,4.396078739,4.672219638,5.542464978,8.894024347,6.069405788,6.652381815,5.0119207185,6.3194208545,13.292763475000001,4.2117911275,491.71127015,591.2817524,518.9892311,458.59017525,413.4653224,0.096603441,0.068606627,0.0672439595,0.0939816835,0.117938767,161487.44475000002,137998.55205,216771.22375,186993.69329999998,63862.834279999995,165.02983665,160.57285615,177.943023,169.55458944999998,233.01940885,161652.47460000002,138159.1249,216949.1667,187163.24784999999,64095.85369
83.0,29.00601,29.1054,30.0002,26.52235,24.26059,802.3635154,965.6182876,833.6561137,678.5234969,593.1275671,4.396100532,4.672247392,5.542483258,8.894039161,6.069417552,6.480971558,4.798637432,5.850734038,12.91946901,4.188673292,497.6761299,600.2101332,525.5305969,462.8993915,417.5648429,0.080502867,0.064995752,0.064571306,0.081770606,0.105864597,161557.5699,138080.1226,216822.2062,187022.9493,63882.54162,158.9224117,154.9900797,171.7866745,162.1797736,220.4049836,161716.4924,138235.1127,216993.9929,187185.1291,64102.9466
83.5,28.96987,29.05221,29.9605,26.49454,24.23878,771.2636312,925.9578372,801.5438166,654.6398146,571.4580417,4.396056706,4.672193956,5.54243888,8.894005911,6.069395505,6.80574669,5.155053563,6.697669144,13.61721561,4.226074314,484.412685,582.208687,512.4089705,453.5232046,409.35799,0.109836789,0.072217502,0.06863374,0.105102486,0.130012937,161402.4005,137912.814,216721.3751,186958.4584,63844.59918,170.9445408,165.9335527,183.7992656,176.6955362,245.2104755,161573.3451,138078.7476,216905.1744,187135.1539,64089.80966
84.0,29.023310000000002,29.13222,30.024425,26.538330000000002,24.277124999999998,816.5210316,985.3680425,851.5709944,690.7795986,605.4488888000001,4.396113140500001,4.6722756885,5.542504825,8.894057422,6.069434519,6.390766108499999,4.721069798,5.5017410795,12.488204459999999,4.167011096,504.19634365,609.83417055,533.72333755,468.34898315,423.6416277,0.0913101015,0.06711979600000001,0.066602523,0.092673354,0.1152436395,161639.76315,138180.8058,216897.19640000002,187059.8039,63916.70542,164.2781665,159.90347409999998,177.0978297,168.38655035,230.97554235,161804.0414,138340.7093,217074.2942,187228.1904,64147.680965
84.5,28.96988,29.05643,29.96407,26.49507,24.24059,771.2909839,928.51125,803.5451515,654.9569717,572.608837,4.396059489,4.672195505,5.542441595,8.894004744,6.069393227,6.786435719,5.097665154,6.593361293,13.53019644,4.217451348,484.4106238,583.4437169,513.3294718,453.5944043,409.9261349,0.109836789,0.072005098,0.068206115,0.104012211,0.130228547,161403.117,137923.546,216730.6604,186958.5687,63848.85618,170.9452992,165.9330594,183.7985648,176.6540995,245.2034978,161574.0623,138089.4791,216914.459,187135.2228,64094.05968
85.0,28.9824,29.07526,29.9782,26.5048,24.24926,781.456562,941.9953845,814.3941523,662.7889102,579.9228681,4.396076664,4.672213222,5.542455767,8.894019299,6.069402874,6.655355257,4.948272535,6.284523007,13.28195122,4.19603028,488.854747,589.7362866,517.9395301,456.8666341,413.1192864,0.109836789,0.072429907,0.068847552,0.104448321,0.130012937,161456.9545,137983.3332,216769.4347,186981.606,63866.2847,170.9107866,165.9126391,183.7811344,176.328736,245.133481,161627.8653,138149.2459,216953.2158,187157.9347,64111.41818
85.5,29.10506,29.251575,30.12904,26.610889999999998,24.34271,889.2153783000001,1078.625874,935.93402505,751.8200780499999,664.43062995,4.396193097499999,4.6724090895,5.542607117,8.894131204,6.0695029435,6.039079434,4.411604604500001,4.2273358265,10.7959975095,4.1624920775,536.032303,653.5094612,570.489425,493.78268415,448.80480715,0.061976180000000006,0.0561809685,0.06371605699999999,0.0791539465,0.090340664,162027.51755,138624.86615000002,217214.72245,187231.81504999998,64041.8212,153.98479405,150.49959055,166.3044922,156.1892097,207.86343625,162181.5023,138775.3657,217381.02695,187388.00425,64249.684635
86.0,29.186185000000002,29.34524,30.22607,26.68704,24.41528,972.34394795,1165.88308465,1027.8381285,823.0694938500001,733.8037813999999,4.3962654975,4.6725003905,5.542701355,8.894206285500001,6.069580705,6.245911581,4.6500798665000005,4.6009836355000004,10.3711927675,4.387955778,573.1463406,694.9357893,612.25677805,525.4268187499999,480.37704659999997,0.07774592,0.052782498,0.053239256,0.0790449195,0.0955153085,162495.0913,139114.481,217624.21405,187463.16145,64215.20976,156.36344375,152.7621854,167.91737089999998,159.3639051,210.35783825,162651.4547,139267.2432,217792.13145,187622.52539999998,64425.567599999995
86.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87.0,29.114849999999997,29.262495,30.14601,26.6232,24.35676,902.6441884999999,1092.3495167,953.7439835,764.7584226,678.6655929000001,4.3961957435,4.672415136,5.542619825999999,8.8941437925,6.0695174975,6.2094452745,4.5855464725,4.629217479,10.85052368,4.2513629569999996,541.8966536,660.09757045,578.77777305,499.59193585,455.33797304999996,0.075209528,0.0552251485,0.0545221295,0.07773658950000001,0.090448469,162105.44264999998,138717.24045,217305.86875000002,187275.22139999998,64078.419425,154.4672233,150.99992065,166.125409,156.91865124999998,207.4858244,162259.90985,138868.24035,217471.99420000002,187432.14005,64285.905249999996
87.5,29.03075,29.15731,30.04495,26.54654,24.28828,822.4256556,1002.167884,864.7654134,696.7305106,613.6122007,4.396133482,4.672313392,5.542518316,8.894064476,6.06944214,6.279410665,4.536591163,4.957526926,12.07747025,4.123312909,506.6931421,617.9353046,539.6064967,470.6190801,427.3706368,0.100573445,0.067969414,0.06392987,0.08853031,0.111470461,161669.4363,138252.8187,216947.907,187069.9023,63934.94751,163.3760661,159.113051,176.112273,167.3129318,229.1019386,161832.8124,138411.9317,217124.0193,187237.2152,64164.04945
88.0,29.049104999999997,29.18433,30.069225,26.563205,24.303060000000002,839.3841227,1023.74925955,884.7265207,711.10065075,627.5943272,4.3961464885,4.672349414499999,5.542544719,8.894080132500001,6.0694603335,6.21726213,4.4873785165,4.686131383499999,11.658735925,4.1296410185,513.9884932,627.89510805,548.1873000999999,476.4891187,433.0855061,0.0824878695,0.061384877,0.0627539025,0.0838421285,0.100150927,161758.41425,138355.54064999998,217021.54985,187109.92585,63963.134215,159.54899765,155.54911199999998,171.8859342,162.3598065,219.75533224999998,161917.9633,138511.08974999998,217193.43579999998,187272.28565,64182.889545
88.5,29.15889,29.33258,30.20323,26.66133,24.38991,938.3900105,1143.215242,996.1745188,794.5625599,707.0190386,4.396240225,4.672500942,5.542683788,8.894178694,6.069553291,5.884125396,4.300211792,3.572338732,9.654800625,4.190500199,557.5504365,683.9326612,597.0606996,511.6856048,467.1176255,0.050286723,0.046091759,0.059867436,0.075010903,0.072229409,162291.4936,138939.6851,217445.822,187350.8376,64131.08279,147.4257761,144.3502927,158.7100023,148.2703219,190.9054015,162438.9194,139084.0354,217604.532,187499.108,64321.98819
89.0,29.3101,29.518095,30.379355,26.796815000000002,24.513595000000002,1083.5151285,1303.278262,1154.0802795,916.2801683499999,823.0862624,4.3963804175,4.672681778,5.5428493759999995,8.894325519,6.0696861515,5.750240333,4.2845509239999995,3.0030785665,8.068438147,4.415226586,621.88326145,759.26113285,667.32221285,564.5522076,518.6563914,0.046647551999999995,0.0379141885,0.041158862500000004,0.0618185785,0.063173782,163089.67425,139779.47970000003,218102.39255,187730.76195000001,64406.00614,143.30612215,140.93642540000002,153.75965300000001,143.9798341,179.9019465,163232.9804,139920.4161,218256.15214999998,187874.74180000002,64585.90809
89.5,29.2211,29.41121,30.27803,26.71753,24.44218,996.8137179,1209.575145,1061.281025,843.8757327,754.5417819,4.396292406,4.672573094,5.542753635,8.894243701,6.069609346,5.766963435,4.275034408,3.227375066,8.829075824,4.258203053,583.4080301,715.2144751,625.9372942,532.9923281,488.3482942,0.048963388,0.045879354,0.060295061,0.073920628,0.072229409,162611.3061,139285.559,217713.9482,187501.5082,64243.33095,147.2971476,144.3464456,158.6985435,148.2128711,190.8849182,162758.6032,139429.9055,217872.6468,187649.7211,64434.21586
