年份,地级市,邻1,邻2,邻3
2018,韶关市,阳江市,清远市,梅州市
2018,河源市,潮州市,汕尾市,梅州市
2018,梅州市,潮州市,河源市,汕尾市
2018,惠州市,中山市,茂名市,湛江市
2018,汕尾市,云浮市,河源市,潮州市
2018,东莞市,佛山市,惠州市,中山市
2018,中山市,惠州市,茂名市,湛江市
2018,江门市,珠海市,湛江市,茂名市
2018,阳江市,韶关市,清远市,梅州市
2018,湛江市,茂名市,珠海市,江门市
2018,茂名市,湛江市,珠海市,江门市
2018,肇庆市,揭阳市,汕头市,清远市
2018,清远市,阳江市,韶关市,梅州市
2018,潮州市,梅州市,河源市,汕尾市
2018,揭阳市,肇庆市,汕头市,清远市
2018,云浮市,汕尾市,河源市,潮州市
2018,商洛市,安康市,铜川市,汉中市
2018,重庆市,
2018,银川市,石嘴山市,吴忠市,中卫市
2018,石嘴山市,吴忠市,中卫市,固原市
2018,吴忠市,石嘴山市,中卫市,固原市
2018,固原市,中卫市,吴忠市,石嘴山市
2018,中卫市,固原市,吴忠市,石嘴山市
2018,西宁市,海西蒙古族藏族自治州,海东市,海南藏族自治州
2018,海东市,海西蒙古族藏族自治州,海南藏族自治州,黄南藏族自治州
2018,海北藏族自治州,黄南藏族自治州,玉树藏族自治州,果洛藏族自治州
2018,黄南藏族自治州,海北藏族自治州,玉树藏族自治州,果洛藏族自治州
2018,海南藏族自治州,黄南藏族自治州,海北藏族自治州,玉树藏族自治州
2018,果洛藏族自治州,玉树藏族自治州,海北藏族自治州,黄南藏族自治州
2018,玉树藏族自治州,果洛藏族自治州,海北藏族自治州,黄南藏族自治州
2018,海西蒙古族藏族自治州,海东市,海南藏族自治州,黄南藏族自治州
2018,海口市,三亚市,儋州市
2018,三亚市,儋州市,海口市
2018,儋州市,三亚市,海口市
2018,拉萨市,日喀则市,昌都市,山南市
2018,保定市,沧州市,邯郸市,廊坊市
2018,鄂尔多斯市,呼和浩特市,包头市,呼伦贝尔市
2018,沈阳市,大连市,鞍山市,营口市
2018,大连市,沈阳市,鞍山市,营口市
2018,鞍山市,营口市,盘锦市,锦州市
2018,抚顺市,锦州市,盘锦市,辽阳市
2018,本溪市,丹东市,朝阳市,葫芦岛市
2018,丹东市,葫芦岛市,本溪市,朝阳市
2018,锦州市,盘锦市,抚顺市,营口市
2018,营口市,盘锦市,锦州市,抚顺市
2018,阜新市,铁岭市,葫芦岛市,丹东市
2018,辽阳市,朝阳市,本溪市,丹东市
2018,盘锦市,锦州市,营口市,抚顺市
2018,铁岭市,阜新市,葫芦岛市,丹东市
2018,朝阳市,本溪市,丹东市,葫芦岛市
2018,葫芦岛市,丹东市,本溪市,朝阳市
2018,南京市,无锡市,南通市,常州市
2018,镇江市,淮安市,泰州市,连云港市
2018,宿迁市,连云港市,淮安市,镇江市
2018,宁波市,杭州市,温州市,绍兴市
2018,温州市,绍兴市,台州市,嘉兴市
2018,嘉兴市,台州市,绍兴市,金华市
2018,湖州市,衢州市,丽水市,金华市
2018,绍兴市,台州市,嘉兴市,温州市
2018,金华市,嘉兴市,台州市,绍兴市
2018,衢州市,丽水市,舟山市,湖州市
2018,舟山市,丽水市,衢州市,湖州市
2018,台州市,嘉兴市,绍兴市,金华市
2018,丽水市,衢州市,舟山市,湖州市
2018,阜阳市,滁州市,蚌埠市,宿州市
2018,贵阳市,遵义市,毕节市,六盘水市
2018,六盘水市,黔南布依族苗族自治州,黔西南布依族苗族自治州,毕节市
2018,遵义市,贵阳市,毕节市,六盘水市
2018,安顺市,黔东南苗族侗族自治州,铜仁市,黔西南布依族苗族自治州
2018,毕节市,六盘水市,黔南布依族苗族自治州,黔西南布依族苗族自治州
2018,铜仁市,黔东南苗族侗族自治州,黔西南布依族苗族自治州,安顺市
2018,黔西南布依族苗族自治州,铜仁市,黔东南苗族侗族自治州,黔南布依族苗族自治州
2018,黔东南苗族侗族自治州,铜仁市,黔西南布依族苗族自治州,安顺市
2018,黔南布依族苗族自治州,黔西南布依族苗族自治州,六盘水市,铜仁市
2018,无锡市,南京市,南通市,常州市
2018,徐州市,常州市,盐城市,扬州市
2018,常州市,徐州市,南通市,盐城市
2018,苏州市,南京市,无锡市,南通市
2018,南通市,常州市,徐州市,盐城市
2018,连云港市,宿迁市,淮安市,镇江市
2018,淮安市,镇江市,连云港市,宿迁市
2018,盐城市,扬州市,泰州市,徐州市
2018,扬州市,盐城市,泰州市,徐州市
2018,日喀则市,昌都市,山南市,林芝市
2018,昌都市,山南市,林芝市,日喀则市
2018,林芝市,山南市,那曲地区,昌都市
2018,山南市,林芝市,昌都市,那曲地区
2018,那曲地区,林芝市,山南市,昌都市
2018,阿里地区,那曲地区,林芝市,山南市
2018,沧州市,邯郸市,廊坊市,保定市
2018,衡水市,承德市,张家口市,秦皇岛市
2018,邢台市,秦皇岛市,张家口市,衡水市
2018,邯郸市,沧州市,廊坊市,保定市
2018,承德市,衡水市,张家口市,秦皇岛市
2018,张家口市,衡水市,承德市,秦皇岛市
2018,秦皇岛市,张家口市,衡水市,承德市
2018,唐山市,石家庄市,保定市,沧州市
2018,廊坊市,邯郸市,沧州市,保定市
2018,呼和浩特市,呼和浩特市,包头市,呼伦贝尔市
2018,包头市,呼和浩特市,包头市,呼伦贝尔市
2018,呼伦贝尔市,呼和浩特市,包头市,呼伦贝尔市
2018,兴安盟,呼和浩特市,包头市,呼伦贝尔市
2018,通辽市,呼和浩特市,包头市,呼伦贝尔市
2018,赤峰市,呼和浩特市,包头市,呼伦贝尔市
2018,锡林郭勒盟,呼和浩特市,包头市,呼伦贝尔市
2018,乌兰察布市,呼和浩特市,包头市,呼伦贝尔市
2018,巴彦淖尔市,呼和浩特市,包头市,呼伦贝尔市
2018,乌海市,呼和浩特市,包头市,呼伦贝尔市
2018,阿拉善盟,呼和浩特市,包头市,呼伦贝尔市
2018,合肥市,芜湖市,马鞍山市,安庆市
2018,淮北市,淮南市,铜陵市,亳州市
2018,亳州市,六安市,宣城市,铜陵市
2018,宿州市,蚌埠市,阜阳市,滁州市
2018,蚌埠市,阜阳市,宿州市,滁州市
2018,淮南市,铜陵市,亳州市,淮北市
2018,滁州市,阜阳市,蚌埠市,安庆市
2018,六安市,亳州市,宣城市,铜陵市
2018,马鞍山市,安庆市,滁州市,阜阳市
2018,芜湖市,马鞍山市,安庆市,滁州市
2018,宣城市,六安市,亳州市,铜陵市
2018,铜陵市,亳州市,六安市,淮南市
2018,池州市,黄山市,淮北市,淮南市
2018,安庆市,马鞍山市,滁州市,阜阳市
2018,黄山市,池州市,淮北市,淮南市
2018,太原市,长治市,运城市,晋中市
2018,大同市,晋城市,吕梁市,临汾市
2018,阳泉市,忻州市,朔州市,大同市
2018,长治市,运城市,晋中市,临汾市
2018,晋城市,吕梁市,大同市,临汾市
2018,朔州市,忻州市,大同市,晋城市
2018,晋中市,临汾市,吕梁市,运城市
2018,运城市,晋中市,临汾市,吕梁市
2018,忻州市,朔州市,阳泉市,大同市
2018,临汾市,晋中市,吕梁市,运城市
2018,吕梁市,临汾市,晋中市,晋城市
2018,阿坝藏族羌族自治州,甘孜藏族自治州,巴中市,雅安市
2018,成都市,绵阳市,德阳市,宜宾市
2018,自贡市,内江市,凉山彝族自治州,眉山市
2018,攀枝花市,遂宁市,广安市,眉山市
2018,泸州市,达州市,乐山市,凉山彝族自治州
2018,德阳市,绵阳市,宜宾市,南充市
2018,绵阳市,德阳市,宜宾市,南充市
2018,广元市,雅安市,巴中市,资阳市
2018,遂宁市,广安市,眉山市,攀枝花市
2018,内江市,自贡市,凉山彝族自治州,眉山市
2018,乐山市,达州市,泸州市,凉山彝族自治州
2018,南充市,宜宾市,德阳市,绵阳市
2018,眉山市,广安市,遂宁市,攀枝花市
2018,宜宾市,南充市,德阳市,绵阳市
2018,广安市,眉山市,遂宁市,攀枝花市
2018,达州市,泸州市,乐山市,凉山彝族自治州
2018,雅安市,巴中市,广元市,阿坝藏族羌族自治州
2018,巴中市,雅安市,广元市,阿坝藏族羌族自治州
2018,资阳市,攀枝花市,遂宁市,广安市
2018,甘孜藏族自治州,阿坝藏族羌族自治州,巴中市,雅安市
2018,凉山彝族自治州,乐山市,内江市,自贡市
2018,兰州市,庆阳市,天水市,酒泉市
2018,嘉峪关市,金昌市,临夏回族自治州,定西市
2018,金昌市,临夏回族自治州,嘉峪关市,定西市
2018,白银市,武威市,酒泉市,张掖市
2018,天水市,酒泉市,庆阳市,白银市
2018,武威市,白银市,张掖市,平凉市
2018,张掖市,平凉市,陇南市,定西市
2018,平凉市,张掖市,陇南市,定西市
2018,酒泉市,天水市,白银市,庆阳市
2018,庆阳市,天水市,酒泉市,白银市
2018,定西市,陇南市,平凉市,张掖市
2018,陇南市,平凉市,定西市,张掖市
2018,临夏回族自治州,金昌市,嘉峪关市,甘南藏族自治州
2018,甘南藏族自治州,临夏回族自治州,金昌市,嘉峪关市
2018,曲靖市,红河哈尼族彝族自治州,玉溪市,大理白族自治州
2018,昆明市,曲靖市,红河哈尼族彝族自治州,玉溪市
2018,玉溪市,红河哈尼族彝族自治州,大理白族自治州,楚雄彝族自治州
2018,保山市,普洱市,临沧市,文山壮族苗族自治州
2018,昭通市,文山壮族苗族自治州,楚雄彝族自治州,保山市
2018,丽江市,德宏傣族景颇族自治州,西双版纳傣族自治州,迪庆藏族自治州
2018,普洱市,临沧市,保山市,文山壮族苗族自治州
2018,临沧市,普洱市,保山市,西双版纳傣族自治州
2018,楚雄彝族自治州,大理白族自治州,昭通市,文山壮族苗族自治州
2018,红河哈尼族彝族自治州,玉溪市,曲靖市,大理白族自治州
2018,文山壮族苗族自治州,昭通市,保山市,楚雄彝族自治州
2018,西双版纳傣族自治州,德宏傣族景颇族自治州,丽江市,迪庆藏族自治州
2018,大理白族自治州,楚雄彝族自治州,昭通市,文山壮族苗族自治州
2018,德宏傣族景颇族自治州,丽江市,西双版纳傣族自治州,迪庆藏族自治州
2018,怒江傈僳族自治州,迪庆藏族自治州,丽江市,德宏傣族景颇族自治州
2018,迪庆藏族自治州,怒江傈僳族自治州,丽江市,德宏傣族景颇族自治州
2018,西安市,榆林市,咸阳市,宝鸡市
2018,铜川市,商洛市,安康市,汉中市
2018,宝鸡市,咸阳市,渭南市,延安市
2018,咸阳市,宝鸡市,渭南市,延安市
2018,渭南市,延安市,汉中市,宝鸡市
2018,延安市,汉中市,渭南市,安康市
2018,汉中市,延安市,渭南市,安康市
2018,榆林市,咸阳市,宝鸡市,渭南市
2018,安康市,商洛市,汉中市,延安市
2018,福州市,泉州市,厦门市,漳州市
2018,厦门市,漳州市,龙岩市,三明市
2018,莆田市,三明市,龙岩市,宁德市
2018,三明市,龙岩市,莆田市,宁德市
2018,泉州市,福州市,厦门市,漳州市
2018,漳州市,厦门市,龙岩市,三明市
2018,南平市,宁德市,莆田市,三明市
2018,龙岩市,三明市,莆田市,宁德市
2018,宁德市,南平市,莆田市,三明市
2018,南宁市,柳州市,桂林市,玉林市
2018,柳州市,南宁市,桂林市,玉林市
2018,桂林市,玉林市,钦州市,北海市
2018,梧州市,崇左市,贵港市,百色市
2018,北海市,百色市,贵港市,钦州市
2018,防城港市,来宾市,河池市,贺州市
2018,钦州市,北海市,百色市,贵港市
2018,贵港市,百色市,北海市,钦州市
2018,玉林市,钦州市,桂林市,北海市
2018,百色市,贵港市,北海市,钦州市
2018,贺州市,来宾市,防城港市,河池市
2018,河池市,防城港市,来宾市,贺州市
2018,来宾市,防城港市,贺州市,河池市
2018,崇左市,梧州市,贵港市,百色市
2018,郑州市,洛阳市,南阳市,许昌市
2018,开封市,平顶山市,濮阳市,驻马店市
2018,洛阳市,南阳市,许昌市,周口市
2018,平顶山市,开封市,驻马店市,焦作市
2018,安阳市,商丘市,信阳市,焦作市
2018,鹤壁市,漯河市,三门峡市,濮阳市
2018,新乡市,安阳市,商丘市,信阳市
2018,焦作市,驻马店市,信阳市,商丘市
2018,濮阳市,三门峡市,开封市,漯河市
2018,许昌市,周口市,新乡市,安阳市
2018,漯河市,三门峡市,鹤壁市,濮阳市
2018,三门峡市,濮阳市,漯河市,开封市
2018,南阳市,许昌市,周口市,新乡市
2018,商丘市,信阳市,安阳市,焦作市
2018,信阳市,商丘市,安阳市,焦作市
2018,周口市,许昌市,新乡市,安阳市
2018,驻马店市,焦作市,信阳市,商丘市
2018,哈尔滨市,大庆市,绥化市,齐齐哈尔市
2018,齐齐哈尔市,绥化市,牡丹江市,佳木斯市
2018,鸡西市,双鸭山市,黑河市,鹤岗市
2018,鹤岗市,伊春市,七台河市,大兴安岭地区
2018,双鸭山市,黑河市,鸡西市,鹤岗市
2018,大庆市,绥化市,齐齐哈尔市,牡丹江市
2018,伊春市,鹤岗市,七台河市,大兴安岭地区
2018,佳木斯市,牡丹江市,齐齐哈尔市,绥化市
2018,七台河市,伊春市,鹤岗市,大兴安岭地区
2018,牡丹江市,齐齐哈尔市,绥化市,佳木斯市
2018,黑河市,双鸭山市,鸡西市,鹤岗市
2018,绥化市,齐齐哈尔市,牡丹江市,佳木斯市
2018,大兴安岭地区,七台河市,伊春市,鹤岗市
2018,武汉市,襄阳市,宜昌市,荆州市
2018,黄石市,十堰市,咸宁市,荆门市
2018,十堰市,荆门市,黄石市,孝感市
2018,宜昌市,襄阳市,荆州市,黄冈市
2018,襄阳市,宜昌市,荆州市,黄冈市
2018,鄂州市,随州市,恩施土家族苗族自治州,咸宁市
2018,荆门市,孝感市,十堰市,黄冈市
2018,孝感市,荆门市,黄冈市,十堰市
2018,荆州市,黄冈市,孝感市,荆门市
2018,黄冈市,荆州市,孝感市,荆门市
2018,咸宁市,黄石市,随州市,鄂州市
2018,随州市,鄂州市,恩施土家族苗族自治州,咸宁市
2018,恩施土家族苗族自治州,鄂州市,随州市,咸宁市
2018,石家庄市,唐山市,保定市,沧州市
2018,乌鲁木齐市,伊犁哈萨克自治州,昌吉回族自治州,巴音郭楞蒙古自治州
2018,克拉玛依市,喀什地区,阿克苏地区,巴音郭楞蒙古自治州
2018,吐鲁番地区,和田地区,博尔塔拉蒙古自治州,阿勒泰地区
2018,哈密地区,塔城地区,博尔塔拉蒙古自治州,吐鲁番地区
2018,昌吉回族自治州,巴音郭楞蒙古自治州,阿克苏地区,克拉玛依市
2018,伊犁哈萨克自治州,昌吉回族自治州,巴音郭楞蒙古自治州,阿克苏地区
2018,塔城地区,哈密地区,喀什地区,克拉玛依市
2018,阿勒泰地区,和田地区,吐鲁番地区,博尔塔拉蒙古自治州
2018,博尔塔拉蒙古自治州,吐鲁番地区,和田地区,阿勒泰地区
2018,巴音郭楞蒙古自治州,阿克苏地区,克拉玛依市,喀什地区
2018,阿克苏地区,巴音郭楞蒙古自治州,克拉玛依市,喀什地区
2018,克孜勒苏柯尔克孜自治州,阿勒泰地区,和田地区,吐鲁番地区
2018,喀什地区,克拉玛依市,阿克苏地区,巴音郭楞蒙古自治州
2018,和田地区,吐鲁番地区,阿勒泰地区,博尔塔拉蒙古自治州
2019,南京市,无锡市,南通市,苏州市
2019,杭州市,宁波市,温州市,绍兴市
2019,省直辖县级行政区划,荆州市,黄冈市,孝感市
2019,长沙市,岳阳市,常德市,衡阳市
2019,株洲市,衡阳市,郴州市,常德市
2019,湘潭市,邵阳市,郴州市,永州市
2019,衡阳市,常德市,株洲市,岳阳市
2019,邵阳市,湘潭市,永州市,郴州市
2019,岳阳市,常德市,衡阳市,株洲市
2019,常德市,岳阳市,衡阳市,株洲市
2019,张家界市,湘西土家族苗族自治州,怀化市,娄底市
2019,益阳市,娄底市,怀化市,永州市
2019,郴州市,湘潭市,邵阳市,永州市
2019,永州市,邵阳市,益阳市,湘潭市
2019,怀化市,娄底市,益阳市,永州市
2019,娄底市,怀化市,益阳市,永州市
2019,湘西土家族苗族自治州,张家界市,怀化市,娄底市
2019,海口市,三亚市,儋州市
2019,三亚市,儋州市,海口市
2019,儋州市,三亚市,海口市
2019,拉萨市,日喀则市,昌都市,山南市
2019,商洛市,安康市,铜川市,汉中市
2019,西宁市,海西蒙古族藏族自治州,海东市,海南藏族自治州
2019,海东市,海西蒙古族藏族自治州,海南藏族自治州,黄南藏族自治州
2019,海北藏族自治州,黄南藏族自治州,玉树藏族自治州,果洛藏族自治州
2019,黄南藏族自治州,海北藏族自治州,玉树藏族自治州,果洛藏族自治州
2019,海南藏族自治州,黄南藏族自治州,海北藏族自治州,玉树藏族自治州
2019,果洛藏族自治州,玉树藏族自治州,海北藏族自治州,黄南藏族自治州
2019,玉树藏族自治州,果洛藏族自治州,海北藏族自治州,黄南藏族自治州
2019,海西蒙古族藏族自治州,海东市,海南藏族自治州,黄南藏族自治州
2019,广州市,深圳市,佛山市,东莞市
2019,深圳市,广州市,佛山市,东莞市
2019,珠海市,茂名市,江门市,中山市
2019,汕头市,湛江市,中山市,肇庆市
2019,佛山市,东莞市,惠州市,珠海市
2019,韶关市,阳江市,梅州市,潮州市
2019,河源市,汕尾市,潮州市,梅州市
2019,梅州市,阳江市,潮州市,汕尾市
2019,惠州市,珠海市,茂名市,江门市
2019,汕尾市,河源市,潮州市,梅州市
2019,东莞市,佛山市,惠州市,珠海市
2019,中山市,湛江市,江门市,茂名市
2019,江门市,中山市,湛江市,茂名市
2019,阳江市,韶关市,梅州市,潮州市
2019,湛江市,中山市,江门市,茂名市
2019,茂名市,江门市,中山市,珠海市
2019,肇庆市,揭阳市,汕头市,清远市
2019,清远市,韶关市,揭阳市,阳江市
2019,潮州市,汕尾市,河源市,梅州市
2019,揭阳市,肇庆市,清远市,汕头市
2019,云浮市,河源市,汕尾市,潮州市
2019,南昌市,赣州市,九江市,宜春市
2019,景德镇市,萍乡市,鹰潭市,新余市
2019,萍乡市,景德镇市,鹰潭市,新余市
2019,九江市,赣州市,宜春市,上饶市
2019,新余市,鹰潭市,萍乡市,景德镇市
2019,鹰潭市,萍乡市,景德镇市,新余市
2019,赣州市,九江市,宜春市,上饶市
2019,吉安市,上饶市,抚州市,宜春市
2019,宜春市,上饶市,九江市,吉安市
2019,抚州市,新余市,鹰潭市,吉安市
2019,上饶市,宜春市,吉安市,九江市
2019,济南市,烟台市,青岛市,潍坊市
2019,青岛市,济南市,烟台市,潍坊市
2019,淄博市,菏泽市,德州市,威海市
2019,枣庄市,日照市,聊城市,滨州市
2019,东营市,威海市,德州市,泰安市
2019,烟台市,济南市,潍坊市,临沂市
2019,潍坊市,临沂市,济宁市,烟台市
2019,济宁市,临沂市,淄博市,菏泽市
2019,泰安市,滨州市,东营市,威海市
2019,威海市,东营市,德州市,泰安市
2019,日照市,枣庄市,聊城市,滨州市
2019,临沂市,济宁市,淄博市,潍坊市
2019,德州市,威海市,东营市,泰安市
2019,聊城市,滨州市,日照市,泰安市
2019,滨州市,聊城市,泰安市,东营市
2019,菏泽市,淄博市,德州市,威海市
2019,北京市,
2019,天津市,
2019,上海市,
2019,长春市,吉林市,四平市,松原市
2019,吉林市,四平市,松原市,通化市
2019,四平市,松原市,通化市,延边朝鲜族自治州
2019,辽源市,白城市,白山市,延边朝鲜族自治州
2019,通化市,延边朝鲜族自治州,松原市,四平市
2019,白山市,白城市,辽源市,延边朝鲜族自治州
2019,松原市,通化市,延边朝鲜族自治州,四平市
2019,白城市,白山市,辽源市,延边朝鲜族自治州
2019,延边朝鲜族自治州,通化市,松原市,四平市
2019,银川市,吴忠市,石嘴山市,中卫市
2019,石嘴山市,吴忠市,中卫市,固原市
2019,吴忠市,石嘴山市,中卫市,固原市
2019,固原市,中卫市,石嘴山市,吴忠市
2019,中卫市,石嘴山市,固原市,吴忠市
2019,重庆市,
2019,鄂尔多斯市,呼和浩特市,包头市,赤峰市
2019,沈阳市,大连市,鞍山市,营口市
2019,大连市,沈阳市,鞍山市,营口市
2019,鞍山市,营口市,盘锦市,锦州市
2019,抚顺市,朝阳市,辽阳市,葫芦岛市
2019,本溪市,丹东市,葫芦岛市,辽阳市
2019,丹东市,本溪市,葫芦岛市,辽阳市
2019,锦州市,盘锦市,抚顺市,朝阳市
2019,营口市,盘锦市,锦州市,鞍山市
2019,阜新市,铁岭市,丹东市,本溪市
2019,辽阳市,朝阳市,抚顺市,葫芦岛市
2019,盘锦市,营口市,锦州市,抚顺市
2019,铁岭市,丹东市,本溪市,阜新市
2019,朝阳市,抚顺市,辽阳市,葫芦岛市
2019,葫芦岛市,辽阳市,本溪市,朝阳市
2019,镇江市,淮安市,连云港市,泰州市
2019,泰州市,盐城市,扬州市,镇江市
2019,宿迁市,连云港市,淮安市,镇江市
2019,宁波市,杭州市,温州市,绍兴市
2019,温州市,绍兴市,嘉兴市,台州市
2019,嘉兴市,台州市,绍兴市,金华市
2019,湖州市,金华市,衢州市,丽水市
2019,绍兴市,嘉兴市,台州市,温州市
2019,金华市,台州市,嘉兴市,绍兴市
2019,衢州市,丽水市,舟山市,湖州市
2019,舟山市,丽水市,衢州市,湖州市
2019,台州市,嘉兴市,金华市,绍兴市
2019,丽水市,衢州市,舟山市,湖州市
2019,阜阳市,滁州市,安庆市,马鞍山市
2019,日喀则市,昌都市,山南市,林芝市
2019,昌都市,山南市,林芝市,日喀则市
2019,林芝市,那曲地区,山南市,昌都市
2019,山南市,林芝市,那曲地区,昌都市
2019,那曲地区,林芝市,山南市,昌都市
2019,阿里地区,那曲地区,林芝市,山南市
2019,贵阳市,遵义市,毕节市,黔南布依族苗族自治州
2019,六盘水市,黔西南布依族苗族自治州,铜仁市,黔东南苗族侗族自治州
2019,遵义市,贵阳市,毕节市,黔南布依族苗族自治州
2019,安顺市,黔东南苗族侗族自治州,铜仁市,六盘水市
2019,毕节市,黔南布依族苗族自治州,黔西南布依族苗族自治州,六盘水市
2019,铜仁市,六盘水市,黔西南布依族苗族自治州,黔东南苗族侗族自治州
2019,黔西南布依族苗族自治州,六盘水市,铜仁市,黔东南苗族侗族自治州
2019,黔东南苗族侗族自治州,铜仁市,六盘水市,黔西南布依族苗族自治州
2019,黔南布依族苗族自治州,黔西南布依族苗族自治州,六盘水市,铜仁市
2019,无锡市,南京市,南通市,常州市
2019,徐州市,常州市,扬州市,盐城市
2019,常州市,徐州市,扬州市,盐城市
2019,苏州市,南京市,无锡市,南通市
2019,南通市,常州市,徐州市,无锡市
2019,连云港市,宿迁市,淮安市,镇江市
2019,淮安市,镇江市,连云港市,宿迁市
2019,盐城市,扬州市,泰州市,徐州市
2019,扬州市,盐城市,泰州市,徐州市
2019,呼和浩特市,包头市,鄂尔多斯市,赤峰市
2019,包头市,呼和浩特市,鄂尔多斯市,赤峰市
2019,呼伦贝尔市,通辽市,巴彦淖尔市,乌兰察布市
2019,兴安盟,乌海市,阿拉善盟,锡林郭勒盟
2019,通辽市,呼伦贝尔市,巴彦淖尔市,赤峰市
2019,赤峰市,通辽市,呼伦贝尔市,巴彦淖尔市
2019,锡林郭勒盟,乌兰察布市,巴彦淖尔市,乌海市
2019,乌兰察布市,锡林郭勒盟,巴彦淖尔市,乌海市
2019,巴彦淖尔市,乌兰察布市,锡林郭勒盟,呼伦贝尔市
2019,乌海市,兴安盟,锡林郭勒盟,阿拉善盟
2019,阿拉善盟,兴安盟,乌海市,锡林郭勒盟
2019,合肥市,芜湖市,滁州市,阜阳市
2019,淮北市,铜陵市,淮南市,池州市
2019,亳州市,六安市,宣城市,宿州市
2019,宿州市,蚌埠市,马鞍山市,亳州市
2019,蚌埠市,马鞍山市,宿州市,亳州市
2019,淮南市,淮北市,宣城市,六安市
2019,滁州市,阜阳市,安庆市,芜湖市
2019,六安市,宣城市,亳州市,淮南市
2019,马鞍山市,蚌埠市,宿州市,安庆市
2019,芜湖市,滁州市,阜阳市,安庆市
2019,宣城市,六安市,亳州市,淮南市
2019,铜陵市,淮北市,池州市,黄山市
2019,池州市,黄山市,铜陵市,淮北市
2019,安庆市,马鞍山市,蚌埠市,阜阳市
2019,黄山市,池州市,铜陵市,淮北市
2019,太原市,长治市,运城市,吕梁市
2019,大同市,晋城市,晋中市,临汾市
2019,阳泉市,忻州市,朔州市,大同市
2019,长治市,运城市,吕梁市,临汾市
2019,晋城市,大同市,晋中市,临汾市
2019,朔州市,忻州市,大同市,晋城市
2019,晋中市,临汾市,吕梁市,晋城市
2019,运城市,吕梁市,长治市,临汾市
2019,忻州市,朔州市,阳泉市,大同市
2019,临汾市,晋中市,吕梁市,晋城市
2019,吕梁市,运城市,临汾市,晋中市
2019,攀枝花市,广元市,资阳市,广安市
2019,泸州市,达州市,乐山市,南充市
2019,德阳市,南充市,泸州市,宜宾市
2019,绵阳市,宜宾市,德阳市,南充市
2019,广元市,攀枝花市,资阳市,巴中市
2019,遂宁市,眉山市,自贡市,内江市
2019,内江市,自贡市,眉山市,遂宁市
2019,乐山市,达州市,凉山彝族自治州,泸州市
2019,南充市,德阳市,泸州市,宜宾市
2019,眉山市,遂宁市,自贡市,内江市
2019,宜宾市,绵阳市,德阳市,南充市
2019,广安市,遂宁市,眉山市,自贡市
2019,达州市,泸州市,乐山市,南充市
2019,雅安市,巴中市,资阳市,广元市
2019,巴中市,资阳市,雅安市,广元市
2019,资阳市,巴中市,雅安市,广元市
2019,阿坝藏族羌族自治州,甘孜藏族自治州,雅安市,巴中市
2019,甘孜藏族自治州,阿坝藏族羌族自治州,雅安市,巴中市
2019,凉山彝族自治州,乐山市,内江市,自贡市
2019,自贡市,内江市,眉山市,遂宁市
2019,成都市,绵阳市,宜宾市,德阳市
2019,兰州市,庆阳市,天水市,酒泉市
2019,嘉峪关市,临夏回族自治州,金昌市,甘南藏族自治州
2019,金昌市,临夏回族自治州,嘉峪关市,定西市
2019,白银市,武威市,平凉市,张掖市
2019,天水市,酒泉市,庆阳市,武威市
2019,武威市,白银市,平凉市,张掖市
2019,张掖市,陇南市,平凉市,定西市
2019,平凉市,张掖市,陇南市,白银市
2019,酒泉市,天水市,庆阳市,武威市
2019,庆阳市,天水市,酒泉市,武威市
2019,定西市,陇南市,张掖市,平凉市
2019,陇南市,张掖市,平凉市,定西市
2019,临夏回族自治州,嘉峪关市,金昌市,甘南藏族自治州
2019,甘南藏族自治州,嘉峪关市,临夏回族自治州,金昌市
2019,昆明市,曲靖市,红河哈尼族彝族自治州,玉溪市
2019,曲靖市,红河哈尼族彝族自治州,玉溪市,大理白族自治州
2019,玉溪市,红河哈尼族彝族自治州,大理白族自治州,曲靖市
2019,保山市,普洱市,文山壮族苗族自治州,临沧市
2019,昭通市,楚雄彝族自治州,文山壮族苗族自治州,大理白族自治州
2019,丽江市,德宏傣族景颇族自治州,西双版纳傣族自治州,迪庆藏族自治州
2019,普洱市,保山市,临沧市,文山壮族苗族自治州
2019,临沧市,普洱市,西双版纳傣族自治州,保山市
2019,楚雄彝族自治州,昭通市,大理白族自治州,文山壮族苗族自治州
2019,红河哈尼族彝族自治州,玉溪市,曲靖市,大理白族自治州
2019,文山壮族苗族自治州,昭通市,保山市,楚雄彝族自治州
2019,西双版纳傣族自治州,德宏傣族景颇族自治州,丽江市,临沧市
2019,大理白族自治州,楚雄彝族自治州,昭通市,文山壮族苗族自治州
2019,德宏傣族景颇族自治州,丽江市,西双版纳傣族自治州,临沧市
2019,怒江傈僳族自治州,迪庆藏族自治州,丽江市,德宏傣族景颇族自治州
2019,迪庆藏族自治州,怒江傈僳族自治州,丽江市,德宏傣族景颇族自治州
2019,西安市,榆林市,宝鸡市,咸阳市
2019,铜川市,商洛市,安康市,汉中市
2019,宝鸡市,咸阳市,渭南市,延安市
2019,咸阳市,宝鸡市,渭南市,延安市
2019,渭南市,延安市,汉中市,咸阳市
2019,延安市,汉中市,渭南市,安康市
2019,汉中市,延安市,渭南市,安康市
2019,榆林市,宝鸡市,咸阳市,渭南市
2019,安康市,商洛市,汉中市,延安市
2019,福州市,泉州市,厦门市,漳州市
2019,厦门市,漳州市,龙岩市,三明市
